Task ID,Occupation (O*NET-SOC Title),Task,User ID,Date,Self-reported Expertise,Automation Desire Rating,Time,Core Skill Rating,Job Security Rating,Enjoyment Rating,Reasons for Automation Desire - Free Time,Reasons for Automation Desire - Repetitive,Reasons for Automation Desire - Human Error,Reasons for Automation Desire - Stress,Reasons for Automation Desire - Difficulty,Reasons for Automation Desire - Scale,Physical Action Requirement,Interpersonal Communication Requirement,Involved Uncertainty,Domain Expertise Requirement,Human Agency Scale Rating,Reasons for Human Agency - Physical,Reasons for Human Agency - Control,Reasons for Human Agency - Domain Knowledge,Reasons for Human Agency - Empathy,Reasons for Human Agency - Quality Oversight,Reasons for Human Agency - Dynamic,Reasons for Human Agency - Ethical,Other Reason for Automation Desire,Other Reason for Human Agency
16783,Bioinformatics Scientists,Instruct others in the selection and use of bioinformatics tools.,b9000eba-4e45-4035-a5a8-f46657fb0f4f,2025/4/6,Expert,1,1,2,5,4,False,False,False,False,False,False,3,4,2,4,4,False,False,False,True,False,False,False,FALSE,
17239,Radiologists,Review or transmit images and information using picture archiving or communications systems.,5d37118e-c4f2-4437-8dcf-00aa28b758db,2025/4/6,Expert,4,3,3,2,3,True,True,False,False,False,True,2,2,2,2,2,False,False,False,False,False,False,False,,FALSE
17242,Radiologists,Prepare comprehensive interpretive reports of findings.,5d37118e-c4f2-4437-8dcf-00aa28b758db,2025/4/6,Expert,4,4,4,4,2,True,True,False,False,False,True,4,4,4,4,4,True,True,True,False,False,False,False,,
17249,Radiologists,Develop or monitor procedures to ensure adequate quality control of images.,5d37118e-c4f2-4437-8dcf-00aa28b758db,2025/4/6,Expert,4,2,3,1,2,True,True,True,True,False,False,2,2,2,2,2,False,False,False,False,False,False,False,,FALSE
16284,Clinical Data Managers,"Process clinical data, including receipt, entry, verification, or filing of information.",aa9a4305-399b-467f-ad91-75854bc999fd,2025/4/30,Average,3,3,4,3,4,False,False,True,False,False,False,1,4,4,3,3,False,True,False,False,False,False,False,,
16270,Clinical Data Managers,Develop technical specifications for data management programming and communicate needs to information technology staff.,aa9a4305-399b-467f-ad91-75854bc999fd,2025/4/30,Novice,5,1,2,1,1,False,False,False,False,True,False,1,5,5,5,3,False,False,False,True,False,False,False,,
16280,Clinical Data Managers,"Generate data queries, based on validation checks or errors and omissions identified during data entry, to resolve identified problems.",aa9a4305-399b-467f-ad91-75854bc999fd,2025/4/30,Average,4,2,4,3,3,False,False,False,False,False,True,1,1,4,5,1,False,False,False,False,False,False,False,,FALSE
15600,Clinical Research Coordinators,Maintain contact with sponsors to schedule and coordinate site visits or to answer questions about issues such as incomplete data.,4de8b025-51d0-48fc-a455-3c7f4ce28cd3,2025/5/3,Average,4,1,2,2,2,True,False,False,False,False,True,1,2,1,1,2,False,False,False,False,False,False,False,,FALSE
15598,Clinical Research Coordinators,Order drugs or devices necessary for study completion.,4de8b025-51d0-48fc-a455-3c7f4ce28cd3,2025/5/3,Average,4,1,2,3,2,True,True,True,False,False,True,1,1,2,2,1,False,False,False,False,False,False,False,,FALSE
9416,Medical Transcriptionists,"Return dictated reports in printed or electronic form for physician's review, signature, and corrections and for inclusion in patients' medical records.",bd2536ea-33ce-4139-9b00-7085936becc7,2025/4/13,Expert,4,4,4,4,2,False,True,False,True,False,True,2,2,3,4,2,False,False,False,False,False,False,False,,FALSE
9421,Medical Transcriptionists,"Produce medical reports, correspondence, records, patient-care information, statistics, medical research, and administrative material.",bd2536ea-33ce-4139-9b00-7085936becc7,2025/4/13,Expert,3,3,3,3,1,True,True,True,False,False,False,2,2,2,4,3,False,False,False,False,False,False,True,,
9414,Medical Transcriptionists,"Review and edit transcribed reports or dictated material for spelling, grammar, clarity, consistency, and proper medical terminology.",bd2536ea-33ce-4139-9b00-7085936becc7,2025/4/13,Expert,4,4,3,3,1,True,True,False,False,False,False,3,3,3,3,3,False,False,False,False,False,False,True,,
9421,Medical Transcriptionists,"Produce medical reports, correspondence, records, patient-care information, statistics, medical research, and administrative material.",038e917f-82ec-40e5-b228-21dfa2f9877e,2025/4/15,Expert,3,3,4,4,5,True,False,False,False,False,False,4,1,4,4,1,False,False,False,False,False,False,False,,FALSE
9423,Medical Transcriptionists,"Set up and maintain medical files and databases, including records such as x-ray, lab, and procedure reports, medical histories, diagnostic workups, admission and discharge summaries, and clinical resumes.",038e917f-82ec-40e5-b228-21dfa2f9877e,2025/4/15,Average,4,4,3,1,4,False,False,False,False,False,True,4,2,4,4,1,False,False,False,False,False,False,False,,FALSE
9415,Medical Transcriptionists,"Distinguish between homonyms and recognize inconsistencies and mistakes in medical terms, referring to dictionaries, drug references, and other sources on anatomy, physiology, and medicine.",038e917f-82ec-40e5-b228-21dfa2f9877e,2025/4/15,Average,5,3,3,3,4,True,False,False,False,False,False,4,2,3,4,2,False,False,False,False,False,False,False,,FALSE
9417,Medical Transcriptionists,Translate medical jargon and abbreviations into their expanded forms to ensure the accuracy of patient and health care facility records.,038e917f-82ec-40e5-b228-21dfa2f9877e,2025/4/15,Average,4,3,2,3,4,True,False,False,False,False,False,2,4,4,4,3,True,False,False,False,False,False,False,,
15592,Clinical Research Coordinators,Track enrollment status of subjects and document dropout information such as dropout causes and subject contact efforts.,3508d57b-9b6d-40e0-914d-2cca1589a3b7,2025/4/15,Expert,4,5,5,2,4,True,True,True,False,False,True,3,5,4,3,4,True,True,False,False,False,True,True,,
15598,Clinical Research Coordinators,Order drugs or devices necessary for study completion.,3508d57b-9b6d-40e0-914d-2cca1589a3b7,2025/4/15,Expert,5,5,4,1,4,True,False,True,False,False,True,2,4,3,4,4,True,False,False,True,True,True,True,,
15584,Clinical Research Coordinators,Register protocol patients with appropriate statistical centers as required.,3508d57b-9b6d-40e0-914d-2cca1589a3b7,2025/4/15,Average,4,3,3,4,3,False,True,False,True,True,False,3,4,3,3,5,False,True,True,False,True,False,True,,
16807,Molecular and Cellular Biologists,Maintain accurate laboratory records and data.,f8cbff41-dffe-43ce-8f8e-fde2a442c30b,2025/4/15,Average,3,1,2,1,3,False,True,True,False,False,True,3,1,2,3,3,True,True,False,False,False,False,True,,
23905,Molecular and Cellular Biologists,"Prepare or review reports, manuscripts, or meeting presentations.",f8cbff41-dffe-43ce-8f8e-fde2a442c30b,2025/4/15,Average,3,2,4,2,3,False,False,False,True,True,True,4,4,4,4,4,False,True,True,True,False,False,False,,
16814,Molecular and Cellular Biologists,Compile and analyze molecular or cellular experimental data and adjust experimental designs as necessary.,f8cbff41-dffe-43ce-8f8e-fde2a442c30b,2025/4/15,Expert,4,3,4,2,4,False,False,False,False,True,False,4,4,4,4,3,False,True,True,True,True,True,True,,
16807,Molecular and Cellular Biologists,Maintain accurate laboratory records and data.,626abff5-3e00-4411-be5b-2ea87f322aad,2025/4/16,Expert,3,4,3,4,4,True,False,False,False,False,False,3,3,4,3,3,True,False,False,False,False,False,False,,
16808,Molecular and Cellular Biologists,Instruct undergraduate and graduate students within the areas of cellular or molecular biology.,626abff5-3e00-4411-be5b-2ea87f322aad,2025/4/16,Expert,3,5,5,2,4,False,False,False,False,False,True,3,4,4,5,4,False,False,True,False,False,False,False,,
16809,Molecular and Cellular Biologists,Evaluate new technologies to enhance or complement current research.,626abff5-3e00-4411-be5b-2ea87f322aad,2025/4/16,Expert,3,5,5,2,5,False,False,False,False,False,True,3,4,5,4,5,False,False,False,False,False,False,True,,
16252,Biostatisticians,Prepare tables and graphs to present clinical data or results.,8bec2add-8f70-4f8c-9ba8-ad616293921f,2025/4/16,Average,4,3,4,4,3,True,False,True,True,True,True,3,3,4,4,3,False,False,False,False,False,False,False,,
16265,Biostatisticians,"Analyze clinical or survey data, using statistical approaches such as longitudinal analysis, mixed-effect modeling, logistic regression analyses, and model-building techniques.",8bec2add-8f70-4f8c-9ba8-ad616293921f,2025/4/16,Average,3,3,3,3,3,True,False,True,True,True,True,3,4,3,3,3,False,False,False,False,False,False,False,,
16249,Biostatisticians,Write program code to analyze data with statistical analysis software.,8bec2add-8f70-4f8c-9ba8-ad616293921f,2025/4/16,Average,4,4,3,3,3,True,False,True,True,True,True,3,4,3,4,3,False,False,False,False,False,False,False,,
17234,Radiologists,Participate in continuing education activities to maintain and develop expertise.,f6af9222-0b45-43fb-8413-b0d702385be2,2025/4/16,Average,4,2,1,1,3,True,False,False,False,False,False,1,2,1,1,3,False,True,False,False,False,False,False,,
17242,Radiologists,Prepare comprehensive interpretive reports of findings.,f6af9222-0b45-43fb-8413-b0d702385be2,2025/4/16,Novice,2,1,2,2,1,False,False,False,False,False,False,2,2,2,2,2,False,False,False,False,False,False,False,FALSE,FALSE
17254,Radiologists,"Perform or interpret the outcomes of diagnostic imaging procedures including magnetic resonance imaging (MRI), computer tomography (CT), positron emission tomography (PET), nuclear cardiology treadmill studies, mammography, or ultrasound.",f6af9222-0b45-43fb-8413-b0d702385be2,2025/4/16,Average,1,4,4,3,5,False,False,False,False,False,False,2,2,1,2,2,False,False,False,False,False,False,False,FALSE,FALSE
16265,Biostatisticians,"Analyze clinical or survey data, using statistical approaches such as longitudinal analysis, mixed-effect modeling, logistic regression analyses, and model-building techniques.",8d3035db-0408-418e-9f2b-6bb523219f90,2025/4/16,Average,3,3,1,2,4,False,True,False,False,False,False,3,3,2,3,3,False,False,False,False,False,False,False,,
16246,Biostatisticians,Calculate sample size requirements for clinical studies.,8d3035db-0408-418e-9f2b-6bb523219f90,2025/4/16,Expert,4,4,2,4,4,False,False,False,False,False,True,4,3,4,4,4,False,False,False,False,False,False,False,,
16262,Biostatisticians,Review clinical or other medical research protocols and recommend appropriate statistical analyses.,8d3035db-0408-418e-9f2b-6bb523219f90,2025/4/16,Expert,3,4,3,4,3,False,False,False,False,False,True,4,4,2,4,4,False,False,False,False,False,False,False,,
16786,Bioinformatics Scientists,Develop new software applications or customize existing applications to meet specific scientific project needs.,ba7e0226-866a-4b08-9cea-0f7873d840bb,2025/4/16,Expert,5,5,4,4,4,False,False,True,True,True,False,4,5,4,5,5,True,False,True,True,False,False,False,,
16791,Bioinformatics Scientists,"Compile data for use in activities, such as gene expression profiling, genome annotation, or structural bioinformatics.",ba7e0226-866a-4b08-9cea-0f7873d840bb,2025/4/16,Expert,5,4,4,4,4,False,False,False,True,True,True,4,5,4,4,4,False,True,False,True,False,True,True,,
16793,Bioinformatics Scientists,"Manipulate publicly accessible, commercial, or proprietary genomic, proteomic, or post-genomic databases.",ba7e0226-866a-4b08-9cea-0f7873d840bb,2025/4/16,Expert,5,4,4,4,5,False,False,True,False,True,True,5,4,4,4,5,False,True,True,True,False,False,False,,
16788,Bioinformatics Scientists,Create or modify web-based bioinformatics tools.,8ea89f0c-50e8-415e-b3c6-0fabdb028014,2025/4/17,Average,4,2,1,2,3,True,False,False,False,False,False,1,1,2,2,3,False,True,True,False,False,True,False,,
16790,Bioinformatics Scientists,Create novel computational approaches and analytical tools as required by research goals.,8ea89f0c-50e8-415e-b3c6-0fabdb028014,2025/4/17,Average,3,3,3,4,3,False,False,True,False,False,True,1,1,4,4,3,False,True,True,False,True,False,False,,
16795,Bioinformatics Scientists,"Analyze large molecular datasets, such as raw microarray data, genomic sequence data, or proteomics data, for clinical or basic research purposes.",8ea89f0c-50e8-415e-b3c6-0fabdb028014,2025/4/17,Average,3,2,3,3,1,True,False,False,False,False,True,1,1,4,4,2,False,False,False,False,False,False,False,,FALSE
16793,Bioinformatics Scientists,"Manipulate publicly accessible, commercial, or proprietary genomic, proteomic, or post-genomic databases.",dd0f1d98-c5bc-46cb-b041-d29d8c366247,2025/4/17,Expert,4,4,3,2,2,False,False,False,False,False,True,3,4,4,3,4,False,False,False,False,False,False,False,,
16788,Bioinformatics Scientists,Create or modify web-based bioinformatics tools.,dd0f1d98-c5bc-46cb-b041-d29d8c366247,2025/4/17,Expert,3,3,3,3,3,False,False,False,False,True,False,3,3,4,3,4,False,False,False,False,False,False,False,,
16783,Bioinformatics Scientists,Instruct others in the selection and use of bioinformatics tools.,dd0f1d98-c5bc-46cb-b041-d29d8c366247,2025/4/17,Average,4,3,4,4,1,False,False,False,False,False,False,3,3,4,3,3,False,False,False,False,False,False,False,,
16262,Biostatisticians,Review clinical or other medical research protocols and recommend appropriate statistical analyses.,12c5ffed-0ad6-4a36-8351-5dc779cb0aa6,2025/4/17,Average,3,4,3,4,3,False,False,False,False,False,False,4,4,3,3,3,False,False,False,False,False,False,False,,
16265,Biostatisticians,"Analyze clinical or survey data, using statistical approaches such as longitudinal analysis, mixed-effect modeling, logistic regression analyses, and model-building techniques.",12c5ffed-0ad6-4a36-8351-5dc779cb0aa6,2025/4/17,Expert,3,2,4,5,4,False,False,False,False,False,False,4,3,2,3,4,False,False,False,False,False,False,False,,
15590,Clinical Research Coordinators,Contact industry representatives to ensure equipment and software specifications necessary for successful study completion.,4de8b025-51d0-48fc-a455-3c7f4ce28cd3,2025/5/3,Novice,4,1,2,2,2,True,False,True,True,False,True,1,3,3,3,3,False,True,True,True,True,True,False,,
16252,Biostatisticians,Prepare tables and graphs to present clinical data or results.,6cb7681e-3df7-488d-b546-94f19ec5b973,2025/4/18,Novice,5,1,2,1,1,True,True,True,False,False,False,1,2,2,2,2,False,False,False,False,False,False,False,,FALSE
16265,Biostatisticians,"Analyze clinical or survey data, using statistical approaches such as longitudinal analysis, mixed-effect modeling, logistic regression analyses, and model-building techniques.",6cb7681e-3df7-488d-b546-94f19ec5b973,2025/4/18,Novice,2,4,4,4,3,False,False,False,False,False,False,1,3,4,4,4,False,True,True,True,True,False,True,FALSE,
16262,Biostatisticians,Review clinical or other medical research protocols and recommend appropriate statistical analyses.,6cb7681e-3df7-488d-b546-94f19ec5b973,2025/4/18,Novice,2,1,4,4,3,False,False,False,False,False,False,1,5,4,4,4,False,True,True,True,True,False,True,FALSE,
16249,Biostatisticians,Write program code to analyze data with statistical analysis software.,6cb7681e-3df7-488d-b546-94f19ec5b973,2025/4/18,Average,4,3,3,2,2,True,True,True,False,False,False,1,1,2,3,2,False,False,False,False,False,False,False,,FALSE
16280,Clinical Data Managers,"Generate data queries, based on validation checks or errors and omissions identified during data entry, to resolve identified problems.",0d584f8a-c33c-4789-a23b-0e390b631e5b,2025/4/21,Average,5,2,2,1,1,True,True,False,True,False,False,1,4,1,3,2,False,False,False,False,False,False,False,,FALSE
16277,Clinical Data Managers,"Prepare data analysis listings and activity, performance, or progress reports.",0d584f8a-c33c-4789-a23b-0e390b631e5b,2025/4/21,Expert,3,2,4,1,3,True,False,False,False,False,False,1,4,3,4,4,False,True,True,True,True,True,True,,
16270,Clinical Data Managers,Develop technical specifications for data management programming and communicate needs to information technology staff.,0d584f8a-c33c-4789-a23b-0e390b631e5b,2025/4/21,Expert,3,3,3,1,3,True,False,True,False,False,True,1,3,3,3,4,False,True,True,True,True,True,True,,
16265,Biostatisticians,"Analyze clinical or survey data, using statistical approaches such as longitudinal analysis, mixed-effect modeling, logistic regression analyses, and model-building techniques.",e7bca64a-cce0-4fc9-9dec-a837f0887b85,2025/4/21,Expert,5,4,4,3,3,True,False,False,False,False,True,1,4,4,4,3,False,False,True,True,True,True,True,,
16252,Biostatisticians,Prepare tables and graphs to present clinical data or results.,e7bca64a-cce0-4fc9-9dec-a837f0887b85,2025/4/21,Average,5,2,2,1,2,True,True,False,False,False,False,1,2,2,2,2,False,False,False,False,False,False,False,,FALSE
16262,Biostatisticians,Review clinical or other medical research protocols and recommend appropriate statistical analyses.,e7bca64a-cce0-4fc9-9dec-a837f0887b85,2025/4/21,Average,3,1,3,2,5,False,False,False,False,False,True,1,4,5,4,4,False,False,True,True,True,True,True,,
16246,Biostatisticians,Calculate sample size requirements for clinical studies.,4b33cee5-9a5f-4998-a0f7-2ba7861bf374,2025/4/21,Average,4,2,1,1,1,True,True,True,False,True,True,2,2,3,3,2,False,False,False,False,False,False,False,,FALSE
16252,Biostatisticians,Prepare tables and graphs to present clinical data or results.,4b33cee5-9a5f-4998-a0f7-2ba7861bf374,2025/4/21,Expert,4,3,2,1,1,True,True,True,False,False,True,1,1,1,1,1,False,False,False,False,False,False,False,,FALSE
16262,Biostatisticians,Review clinical or other medical research protocols and recommend appropriate statistical analyses.,4b33cee5-9a5f-4998-a0f7-2ba7861bf374,2025/4/21,Expert,4,2,2,4,1,True,True,True,False,False,True,2,2,2,2,2,False,False,False,False,False,False,False,,FALSE
9416,Medical Transcriptionists,"Return dictated reports in printed or electronic form for physician's review, signature, and corrections and for inclusion in patients' medical records.",b1489697-81b9-4749-8619-742bee962270,2025/4/21,Average,5,1,3,1,1,True,False,False,False,False,False,1,3,5,3,3,False,True,True,True,True,True,True,,
9421,Medical Transcriptionists,"Produce medical reports, correspondence, records, patient-care information, statistics, medical research, and administrative material.",b1489697-81b9-4749-8619-742bee962270,2025/4/21,Average,4,2,3,1,2,True,True,True,False,False,True,1,1,2,2,2,False,False,False,False,False,False,False,,FALSE
16284,Clinical Data Managers,"Process clinical data, including receipt, entry, verification, or filing of information.",0c07f7d7-f369-4133-811a-d3d63a075dce,2025/4/22,Expert,3,3,4,2,3,True,True,False,True,False,True,1,1,2,2,2,False,False,False,False,False,False,False,,FALSE
16280,Clinical Data Managers,"Generate data queries, based on validation checks or errors and omissions identified during data entry, to resolve identified problems.",0c07f7d7-f369-4133-811a-d3d63a075dce,2025/4/22,Expert,3,2,2,3,3,True,True,False,False,False,False,1,1,2,2,2,False,False,False,False,False,False,False,,FALSE
16279,Clinical Data Managers,Monitor work productivity or quality to ensure compliance with standard operating procedures.,0c07f7d7-f369-4133-811a-d3d63a075dce,2025/4/22,Average,4,2,2,2,3,True,True,True,False,False,False,1,2,3,2,1,False,False,False,False,False,False,False,,FALSE
16277,Clinical Data Managers,"Prepare data analysis listings and activity, performance, or progress reports.",0c07f7d7-f369-4133-811a-d3d63a075dce,2025/4/22,Average,3,3,4,4,3,True,False,True,False,False,True,2,2,3,3,2,False,False,False,False,False,False,False,,FALSE
16283,Clinical Data Managers,Analyze clinical data using appropriate statistical tools.,0c07f7d7-f369-4133-811a-d3d63a075dce,2025/4/22,Average,3,3,3,3,3,True,True,False,False,True,False,1,3,3,3,3,False,True,False,False,True,True,False,,
16274,Clinical Data Managers,"Track the flow of work forms, including in-house data flow or electronic forms transfer.",0c07f7d7-f369-4133-811a-d3d63a075dce,2025/4/22,Average,3,2,1,4,2,True,True,True,False,False,False,1,2,2,2,1,False,False,False,False,False,False,False,,FALSE
9414,Medical Transcriptionists,"Review and edit transcribed reports or dictated material for spelling, grammar, clarity, consistency, and proper medical terminology.",05aa3fad-9c16-4e0b-b1a7-49815cdfb563,2025/4/22,Expert,4,1,4,1,1,True,True,False,True,False,False,1,1,2,2,1,False,False,False,False,False,False,False,,FALSE
9416,Medical Transcriptionists,"Return dictated reports in printed or electronic form for physician's review, signature, and corrections and for inclusion in patients' medical records.",05aa3fad-9c16-4e0b-b1a7-49815cdfb563,2025/4/22,Expert,4,1,4,1,2,True,False,False,False,False,False,1,1,1,3,2,False,False,False,False,False,False,False,I wouldn't have to work at all if AI was this good.,FALSE
9413,Medical Transcriptionists,"Transcribe dictation for a variety of medical reports, such as patient histories, physical examinations, emergency room visits, operations, chart reviews, consultation, or discharge summaries.",05aa3fad-9c16-4e0b-b1a7-49815cdfb563,2025/4/22,Average,4,1,3,1,3,True,False,False,False,False,False,1,1,1,4,1,False,False,False,False,False,False,False,,FALSE
9416,Medical Transcriptionists,"Return dictated reports in printed or electronic form for physician's review, signature, and corrections and for inclusion in patients' medical records.",a2d04f78-7d28-46d1-80e6-944f534fc57c,2025/4/23,Expert,1,3,5,3,4,False,False,False,False,False,False,2,3,2,3,3,False,True,False,True,True,False,False,FALSE,
9421,Medical Transcriptionists,"Produce medical reports, correspondence, records, patient-care information, statistics, medical research, and administrative material.",a2d04f78-7d28-46d1-80e6-944f534fc57c,2025/4/23,Expert,2,2,3,2,4,False,False,False,False,False,False,4,3,3,4,4,True,False,True,True,False,True,False,FALSE,
9414,Medical Transcriptionists,"Review and edit transcribed reports or dictated material for spelling, grammar, clarity, consistency, and proper medical terminology.",a2d04f78-7d28-46d1-80e6-944f534fc57c,2025/4/23,Expert,3,2,2,3,3,True,True,True,False,False,True,2,3,3,2,2,False,False,False,False,False,False,False,,FALSE
9413,Medical Transcriptionists,"Transcribe dictation for a variety of medical reports, such as patient histories, physical examinations, emergency room visits, operations, chart reviews, consultation, or discharge summaries.",a2d04f78-7d28-46d1-80e6-944f534fc57c,2025/4/23,Expert,2,3,3,2,2,False,False,False,False,False,False,2,2,2,2,2,False,False,False,False,False,False,False,FALSE,FALSE
9415,Medical Transcriptionists,"Distinguish between homonyms and recognize inconsistencies and mistakes in medical terms, referring to dictionaries, drug references, and other sources on anatomy, physiology, and medicine.",a2d04f78-7d28-46d1-80e6-944f534fc57c,2025/4/23,Expert,2,3,2,2,2,False,False,False,False,False,False,2,3,2,2,5,True,True,True,False,False,True,True,FALSE,
9423,Medical Transcriptionists,"Set up and maintain medical files and databases, including records such as x-ray, lab, and procedure reports, medical histories, diagnostic workups, admission and discharge summaries, and clinical resumes.",a2d04f78-7d28-46d1-80e6-944f534fc57c,2025/4/23,Expert,2,2,2,2,2,False,False,False,False,False,False,2,2,2,2,5,True,False,True,True,False,True,False,FALSE,
9417,Medical Transcriptionists,Translate medical jargon and abbreviations into their expanded forms to ensure the accuracy of patient and health care facility records.,a2d04f78-7d28-46d1-80e6-944f534fc57c,2025/4/23,Expert,4,2,2,2,2,True,False,True,True,False,True,2,2,2,2,2,False,False,False,False,False,False,False,,FALSE
9420,Medical Transcriptionists,"Perform data entry and data retrieval services, providing data for inclusion in medical records and for transmission to physicians.",a2d04f78-7d28-46d1-80e6-944f534fc57c,2025/4/23,Expert,2,2,2,2,2,False,False,False,False,False,False,2,2,2,2,2,False,False,False,False,False,False,False,FALSE,FALSE
16283,Clinical Data Managers,Analyze clinical data using appropriate statistical tools.,f60eb05b-707d-4eae-9f96-75e24fbbccbc,2025/4/29,Expert,3,3,5,1,4,False,False,False,False,False,True,1,3,4,5,4,False,False,True,False,True,True,True,,
16277,Clinical Data Managers,"Prepare data analysis listings and activity, performance, or progress reports.",f60eb05b-707d-4eae-9f96-75e24fbbccbc,2025/4/29,Expert,3,2,4,1,4,False,False,False,False,False,True,2,3,3,3,4,False,True,True,False,True,False,True,,
16283,Clinical Data Managers,Analyze clinical data using appropriate statistical tools.,313e5824-1b30-4ce0-85b7-a76fa19a2320,2025/5/3,Expert,2,4,5,3,3,False,False,False,False,False,False,3,2,2,4,2,False,False,False,False,False,False,False,FALSE,FALSE
16270,Clinical Data Managers,Develop technical specifications for data management programming and communicate needs to information technology staff.,313e5824-1b30-4ce0-85b7-a76fa19a2320,2025/5/3,Novice,2,1,2,2,2,False,False,False,False,False,False,2,4,3,3,3,False,True,True,False,True,False,False,FALSE,
16284,Clinical Data Managers,"Process clinical data, including receipt, entry, verification, or filing of information.",f60eb05b-707d-4eae-9f96-75e24fbbccbc,2025/4/29,Expert,4,1,3,1,4,True,True,False,False,False,False,1,2,2,2,3,False,False,False,False,False,False,False,,
16277,Clinical Data Managers,"Prepare data analysis listings and activity, performance, or progress reports.",313e5824-1b30-4ce0-85b7-a76fa19a2320,2025/5/3,Average,3,2,4,4,3,True,True,False,False,False,True,3,1,2,2,2,False,False,False,False,False,False,False,,FALSE
9416,Medical Transcriptionists,"Return dictated reports in printed or electronic form for physician's review, signature, and corrections and for inclusion in patients' medical records.",dec06ef6-8a26-4a59-a2d7-09fff1dbc5ca,2025/4/25,Average,4,4,4,2,4,True,False,True,True,True,True,2,4,2,5,2,False,False,False,False,False,False,False,,FALSE
9421,Medical Transcriptionists,"Produce medical reports, correspondence, records, patient-care information, statistics, medical research, and administrative material.",dec06ef6-8a26-4a59-a2d7-09fff1dbc5ca,2025/4/25,Average,4,1,4,1,3,True,False,True,True,False,False,2,5,1,5,4,True,False,False,True,False,True,False,,
9414,Medical Transcriptionists,"Review and edit transcribed reports or dictated material for spelling, grammar, clarity, consistency, and proper medical terminology.",dec06ef6-8a26-4a59-a2d7-09fff1dbc5ca,2025/4/25,Average,5,3,2,1,1,True,True,True,True,False,True,1,1,1,2,2,False,False,False,False,False,False,False,,FALSE
9413,Medical Transcriptionists,"Transcribe dictation for a variety of medical reports, such as patient histories, physical examinations, emergency room visits, operations, chart reviews, consultation, or discharge summaries.",dec06ef6-8a26-4a59-a2d7-09fff1dbc5ca,2025/4/25,Average,3,4,4,2,4,True,False,True,False,True,True,2,4,2,4,2,False,False,False,False,False,False,False,,FALSE
9415,Medical Transcriptionists,"Distinguish between homonyms and recognize inconsistencies and mistakes in medical terms, referring to dictionaries, drug references, and other sources on anatomy, physiology, and medicine.",dec06ef6-8a26-4a59-a2d7-09fff1dbc5ca,2025/4/25,Average,4,3,4,1,2,True,False,True,False,False,True,1,2,1,3,2,False,False,False,False,False,False,False,,FALSE
9423,Medical Transcriptionists,"Set up and maintain medical files and databases, including records such as x-ray, lab, and procedure reports, medical histories, diagnostic workups, admission and discharge summaries, and clinical resumes.",dec06ef6-8a26-4a59-a2d7-09fff1dbc5ca,2025/4/25,Average,3,2,4,2,2,True,True,True,True,True,True,2,2,4,4,4,False,True,True,True,True,True,True,,
9417,Medical Transcriptionists,Translate medical jargon and abbreviations into their expanded forms to ensure the accuracy of patient and health care facility records.,dec06ef6-8a26-4a59-a2d7-09fff1dbc5ca,2025/4/25,Average,4,1,2,2,2,True,False,True,False,False,True,2,4,2,2,2,False,False,False,False,False,False,False,,FALSE
9420,Medical Transcriptionists,"Perform data entry and data retrieval services, providing data for inclusion in medical records and for transmission to physicians.",dec06ef6-8a26-4a59-a2d7-09fff1dbc5ca,2025/4/25,Average,4,2,2,2,1,True,True,True,False,False,True,2,2,2,3,3,False,False,False,False,True,False,False,,
16284,Clinical Data Managers,"Process clinical data, including receipt, entry, verification, or filing of information.",62dafc20-4ac4-459c-b261-58430acc0855,2025/4/25,Expert,4,1,3,1,4,True,True,True,True,False,False,2,3,1,3,2,False,False,False,False,False,False,False,,FALSE
16283,Clinical Data Managers,Analyze clinical data using appropriate statistical tools.,62dafc20-4ac4-459c-b261-58430acc0855,2025/4/25,Expert,4,3,2,3,3,True,True,True,False,False,True,1,3,3,3,4,False,False,True,False,True,False,True,,
16274,Clinical Data Managers,"Track the flow of work forms, including in-house data flow or electronic forms transfer.",62dafc20-4ac4-459c-b261-58430acc0855,2025/4/25,Expert,4,2,3,4,4,True,False,True,True,False,True,2,3,3,3,3,False,False,False,True,True,False,True,,
18090,Health Informatics Specialists,"Translate nursing practice information between nurses and systems engineers, analysts, or designers, using object-oriented models or other techniques.",368dfd6f-db7d-466f-97c1-7a1f81fee3d2,2025/4/26,Average,1,2,3,4,1,False,False,False,False,False,False,2,3,2,3,2,False,False,False,False,False,False,False,FALSE,FALSE
9416,Medical Transcriptionists,"Return dictated reports in printed or electronic form for physician's review, signature, and corrections and for inclusion in patients' medical records.",ff2de47e-935f-4c6b-af12-44e582e84a6a,2025/4/26,Average,2,3,3,5,3,False,False,False,False,False,False,4,5,2,4,5,False,True,True,True,True,False,True,FALSE,
9421,Medical Transcriptionists,"Produce medical reports, correspondence, records, patient-care information, statistics, medical research, and administrative material.",ff2de47e-935f-4c6b-af12-44e582e84a6a,2025/4/26,Novice,2,3,3,5,3,False,False,False,False,False,False,4,4,3,2,2,False,False,False,False,False,False,False,FALSE,FALSE
9414,Medical Transcriptionists,"Review and edit transcribed reports or dictated material for spelling, grammar, clarity, consistency, and proper medical terminology.",ff2de47e-935f-4c6b-af12-44e582e84a6a,2025/4/26,Average,2,2,3,5,4,False,False,False,False,False,False,2,3,1,3,2,False,False,False,False,False,False,False,FALSE,FALSE
